# Wavelength Transmittance 
# Filter Q 
# lambda eff:20.9mu
# (um)               (%) 
2.0665431E+00        4.8600003E-05
9.2700000E-05        6.9060769E+00
2.0669701E+00        2.8099999E-05
-2.6199999E-05       6.9108500E+00
2.0673971E+00        2.2599999E-05
-9.3700000E-05       6.9156289E+00
2.0678251E+00        3.5999998E-05
-7.9400001E-05       6.9204149E+00
2.0682521E+00        5.9799997E-05
1.7000000E-06        6.9252081E+00
2.0686800E+00        8.0099999E-05
1.0010000E-04        6.9300070E+00
2.0691080E+00        8.8000001E-05
1.5850000E-04        6.9348130E+00
2.0695360E+00        8.6499997E-05
1.4540000E-04        6.9396248E+00
2.0699649E+00        8.2499995E-05
6.9399997E-05        6.9444451E+00
2.0703931E+00        8.1099999E-05
-3.2399999E-05       6.9492698E+00
2.0708220E+00        8.1999999E-05
-1.1400000E-04       6.9541030E+00
2.0712509E+00        8.1799997E-05
-1.4569999E-04       6.9589419E+00
2.0716801E+00        7.6999997E-05
-1.2610000E-04       6.9637890E+00
2.0721090E+00        6.9599999E-05
-8.7299995E-05       6.9686408E+00
2.0725391E+00        6.3399995E-05
-8.5300002E-05       6.9735012E+00
2.0729680E+00        6.0999999E-05
-1.6020000E-04       6.9783669E+00
2.0733981E+00        5.8199999E-05
-2.8370001E-04       6.9832401E+00
2.0738280E+00        4.9399998E-05
-3.5640001E-04       6.9881201E+00
2.0742590E+00        3.1899999E-05
-2.7969998E-04       6.9930072E+00
2.0746889E+00        9.2999999E-06
-3.6899997E-05       6.9979000E+00
2.0751190E+00        -7.9000001E-06
2.9209998E-04        7.0028009E+00
2.0755501E+00        -1.3399999E-05
5.9509999E-04        7.0077090E+00
2.0759809E+00        -8.5999991E-06
7.9939998E-04        7.0126228E+00
2.0764120E+00        1.1999999E-06
8.9689996E-04        7.0175438E+00
2.0768430E+00        7.1999998E-06
9.0999994E-04        7.0224719E+00
2.0772750E+00        4.4999997E-06
8.5399998E-04        7.0274072E+00
2.0777061E+00        -2.0999998E-06
7.3409994E-04        7.0323491E+00
2.0781381E+00        -6.9999999E-07
5.7789998E-04        7.0372982E+00
2.0785699E+00        1.9800000E-05
4.5060000E-04        7.0422530E+00
2.0790019E+00        4.8200000E-05
4.1340000E-04        7.0472159E+00
2.0794339E+00        6.2200001E-05
4.6559999E-04        7.0521860E+00
2.0798669E+00        5.0799998E-05
5.3709996E-04        7.0571628E+00
2.0803001E+00        2.5299998E-05
5.4719998E-04        7.0621471E+00
2.0807321E+00        8.9999994E-06
4.7540001E-04        7.0671382E+00
2.0811660E+00        1.3100000E-05
3.7119997E-04        7.0721359E+00
2.0815990E+00        2.8599998E-05
3.0520000E-04        7.0771408E+00
2.0820320E+00        3.7400001E-05
3.1159999E-04        7.0821528E+00
2.0824659E+00        2.9299999E-05
3.6570002E-04        7.0871720E+00
2.0828991E+00        7.6000001E-06
4.0530000E-04        7.0921979E+00
2.0833330E+00        -1.3600000E-05
3.8169997E-04        7.0972319E+00
2.0837669E+00        -2.5299998E-05
3.0039999E-04        7.1022730E+00
2.0842021E+00        -2.3799999E-05
2.3409999E-04        7.1073198E+00
2.0846360E+00        -1.1000000E-05
2.7990001E-04        7.1123762E+00
2.0850711E+00        9.2999999E-06
4.7869998E-04        7.1174378E+00
2.0855060E+00        3.0300000E-05
7.6600001E-04        7.1225071E+00
2.0859411E+00        4.4100001E-05
9.9469989E-04        7.1275840E+00
2.0863760E+00        4.5799999E-05
1.0521000E-03        7.1326680E+00
2.0868111E+00        3.5999998E-05
9.5579994E-04        7.1377592E+00
2.0872469E+00        1.9600000E-05
8.4260001E-04        7.1428571E+00
2.0876830E+00        6.9999999E-07
8.4210001E-04        7.1479630E+00
2.0881190E+00        -1.7599999E-05
9.5700001E-04        7.1530762E+00
2.0885551E+00        -3.1699998E-05
1.0593000E-03        7.1581960E+00
2.0889909E+00        -3.2200001E-05
1.0099000E-03        7.1633239E+00
2.0894270E+00        -1.7400000E-05
7.7960000E-04        7.1684589E+00
2.0898640E+00        7.9000001E-06
4.6209997E-04        7.1736012E+00
2.0903010E+00        3.1200001E-05
1.9599999E-04        7.1787510E+00
2.0907381E+00        3.9600000E-05
7.2199997E-05        7.1839080E+00
2.0911751E+00        3.1899999E-05
1.0630000E-04        7.1890731E+00
2.0916131E+00        1.4299999E-05
2.4960001E-04        7.1942439E+00
2.0920501E+00        -3.8000001E-06
4.1529996E-04        7.1994238E+00
2.0924881E+00        -1.2100000E-05
5.2669999E-04        7.2046108E+00
2.0929260E+00        -1.2100000E-05
5.6269998E-04        7.2098050E+00
2.0933640E+00        -8.7999997E-06
5.7440001E-04        7.2150068E+00
2.0938020E+00        -5.2000000E-06
6.2890002E-04        7.2202172E+00
2.0942409E+00        6.9999999E-07
7.2070002E-04        7.2254329E+00
2.0946801E+00        1.1699999E-05
7.5220002E-04        7.2306581E+00
2.0951180E+00        2.4300001E-05
6.3009997E-04        7.2358899E+00
2.0955570E+00        3.1500000E-05
3.7810000E-04        7.2411289E+00
2.0959971E+00        2.8599998E-05
1.3260001E-04        7.2463770E+00
2.0964360E+00        2.2199998E-05
3.1699998E-05        7.2516322E+00
2.0968759E+00        2.0699999E-05
1.0850000E-04        7.2568941E+00
2.0973160E+00        2.7200000E-05
2.8750001E-04        7.2621641E+00
2.0977550E+00        3.5000001E-05
4.5249998E-04        7.2674422E+00
2.0981960E+00        3.3900000E-05
5.1930000E-04        7.2727270E+00
2.0986359E+00        2.1500000E-05
4.6059999E-04        7.2780199E+00
2.0990770E+00        5.2000000E-06
2.9299999E-04        7.2833209E+00
2.0995171E+00        -1.0000000E-06
6.2699997E-05        7.2886300E+00
2.0999579E+00        6.3999996E-06
-1.7710000E-04       7.2939458E+00
2.1003990E+00        2.1200000E-05
-3.7980001E-04       7.2992702E+00
2.1008401E+00        3.3599998E-05
-5.0949998E-04       7.3046021E+00
2.1012819E+00        3.5000001E-05
-5.3500000E-04       7.3099408E+00
2.1017230E+00        2.8799999E-05
-4.4939999E-04       7.3152890E+00
2.1021650E+00        2.3399998E-05
-3.0210000E-04       7.3206439E+00
2.1026070E+00        2.7699998E-05
-1.7330000E-04       7.3260069E+00
2.1030500E+00        4.1700001E-05
-9.7500000E-05       7.3313780E+00
2.1034920E+00        5.4600001E-05
-2.8799999E-05       7.3367572E+00
2.1039340E+00        5.2200001E-05
1.0180000E-04        7.3421440E+00
2.1043770E+00        3.4099998E-05
3.0610000E-04        7.3475380E+00
2.1048200E+00        1.1399999E-05
5.2239996E-04        7.3529410E+00
2.1052630E+00        -3.1000000E-06
6.6949998E-04        7.3583522E+00
2.1057060E+00        -7.1999998E-06
7.0689997E-04        7.3637700E+00
2.1061499E+00        -5.0000003E-06
6.2870001E-04        7.3691969E+00
2.1065941E+00        -1.7000000E-06
4.4419998E-04        7.3746309E+00
2.1070380E+00        3.5999999E-06
1.9240000E-04        7.3800740E+00
2.1074810E+00        1.3399999E-05
-3.0499999E-05       7.3855238E+00
2.1079259E+00        2.7900000E-05
-1.1420000E-04       7.3909831E+00
2.1083701E+00        4.2399999E-05
-1.0700000E-05       7.3964500E+00
2.1088150E+00        4.8200000E-05
2.5749998E-04        7.4019251E+00
2.1092601E+00        3.9099999E-05
6.2539999E-04        7.4074068E+00
2.1097050E+00        1.7900000E-05
1.0085000E-03        7.4128990E+00
2.1101501E+00        -6.1999999E-06
1.2953000E-03        7.4183969E+00
2.1105950E+00        -1.9300000E-05
1.3734999E-03        7.4239049E+00
2.1110411E+00        -1.4100000E-05
1.1940000E-03        7.4294200E+00
2.1114860E+00        8.0999998E-06
8.2829996E-04        7.4349442E+00
2.1119330E+00        3.5800000E-05
4.4419998E-04        7.4404759E+00
2.1123791E+00        5.5999997E-05
1.9689999E-04        7.4460158E+00
2.1128249E+00        5.8699999E-05
1.4419999E-04        7.4515648E+00
2.1132710E+00        4.4100001E-05
2.4250000E-04        7.4571209E+00
2.1137180E+00        2.3399998E-05
3.8909999E-04        7.4626870E+00
2.1141651E+00        1.1900000E-05
4.4869998E-04        7.4682598E+00
2.1146121E+00        1.6900000E-05
3.1039998E-04        7.4738421E+00
2.1150589E+00        3.1000000E-05
-3.6500001E-05       7.4794321E+00
2.1155069E+00        3.9800001E-05
-4.7400000E-04       7.4850302E+00
2.1159539E+00        3.3900000E-05
-8.2449999E-04       7.4906368E+00
2.1164019E+00        1.6700000E-05
-9.5870002E-04       7.4962521E+00
2.1168499E+00        -3.1000000E-06
-8.4729999E-04       7.5018749E+00
2.1172979E+00        -1.3800000E-05
-5.2930001E-04       7.5075068E+00
2.1177471E+00        -1.0000001E-05
-5.7499998E-05       7.5131478E+00
2.1181951E+00        4.2999995E-06
4.9710000E-04        7.5187969E+00
2.1186440E+00        1.9800000E-05
1.0223000E-03        7.5244551E+00
2.1190929E+00        2.7900000E-05
1.3858998E-03        7.5301199E+00
2.1195419E+00        2.6199999E-05
1.5085000E-03        7.5357952E+00
2.1199920E+00        2.0500000E-05
1.4061999E-03        7.5414782E+00
2.1204410E+00        1.3600000E-05
1.1546999E-03        7.5471702E+00
2.1208911E+00        7.1999998E-06
8.5309998E-04        7.5528698E+00
2.1213410E+00        -2.8999998E-06
6.0729997E-04        7.5585790E+00
2.1217909E+00        -1.6500000E-05
5.1569997E-04        7.5642972E+00
2.1222410E+00        -2.9100000E-05
6.3249998E-04        7.5700231E+00
2.1226921E+00        -3.4799999E-05
8.9189998E-04        7.5757580E+00
2.1231420E+00        -3.1899999E-05
1.1253000E-03        7.5815010E+00
2.1235931E+00        -2.4300001E-05
1.1718000E-03        7.5872540E+00
2.1240439E+00        -2.1500000E-05
1.0090000E-03        7.5930138E+00
2.1244960E+00        -2.9599998E-05
7.6130003E-04        7.5987840E+00
2.1249471E+00        -4.6499998E-05
5.6099996E-04        7.6045632E+00
2.1253979E+00        -6.3899999E-05
4.1650000E-04        7.6103501E+00
2.1258500E+00        -7.2700001E-05
2.1239999E-04        7.6161461E+00
2.1263020E+00        -7.0099995E-05
-1.4589999E-04       7.6219511E+00
2.1267550E+00        -5.8199999E-05
-5.8100000E-04       7.6277652E+00
2.1272070E+00        -4.4799999E-05
-8.5189997E-04       7.6335878E+00
2.1276600E+00        -3.4599998E-05
-7.3409994E-04       7.6394200E+00
2.1281121E+00        -2.7699998E-05
-2.1770000E-04       7.6452599E+00
2.1285651E+00        -2.3399998E-05
4.5799999E-04        7.6511092E+00
2.1290190E+00        -1.9300000E-05
9.6079998E-04        7.6569681E+00
2.1294720E+00        -1.4100000E-05
1.0876999E-03        7.6628351E+00
2.1299250E+00        -8.7999997E-06
8.7260001E-04        7.6687121E+00
2.1303790E+00        -3.1000000E-06
5.2259996E-04        7.6745968E+00
2.1308329E+00        3.1000000E-06
2.6629999E-04        7.6804910E+00
2.1312871E+00        1.1399999E-05
2.3409999E-04        7.6863952E+00
2.1317420E+00        2.0300000E-05
4.1990000E-04        7.6923070E+00
2.1321959E+00        2.2199998E-05
6.9829996E-04        7.6982288E+00
2.1326511E+00        1.1000000E-05
8.9239998E-04        7.7041602E+00
2.1331060E+00        -1.1699999E-05
8.7639998E-04        7.7101002E+00
2.1335609E+00        -3.3900000E-05
6.4589997E-04        7.7160492E+00
2.1340160E+00        -4.1200001E-05
3.0469999E-04        7.7220082E+00
2.1344719E+00        -2.8799999E-05
-3.3599998E-05       7.7279749E+00
2.1349280E+00        -6.1999999E-06
-3.2209998E-04       7.7339520E+00
2.1353829E+00        1.3399999E-05
-5.6809996E-04       7.7399378E+00
2.1358390E+00        2.0699999E-05
-7.4890000E-04       7.7459340E+00
2.1362960E+00        1.7599999E-05
-7.7529997E-04       7.7519379E+00
2.1367519E+00        9.4999996E-06
-5.6770002E-04       7.7579522E+00
2.1372089E+00        2.0999998E-06
-1.5690000E-04       7.7639751E+00
2.1376660E+00        -5.2000000E-06
3.0590000E-04        7.7700081E+00
2.1381230E+00        -1.2900000E-05
6.3680002E-04        7.7760501E+00
2.1385801E+00        -2.0000001E-05
7.1409997E-04        7.7821012E+00
2.1390369E+00        -2.5299998E-05
5.0929998E-04        7.7881622E+00
2.1394949E+00        -2.7399998E-05
5.0799998E-05        7.7942319E+00
2.1399529E+00        -2.6199999E-05
-6.0839998E-04       7.8003120E+00
2.1404109E+00        -2.2199998E-05
-1.3660999E-03       7.8064008E+00
2.1408689E+00        -1.6200000E-05
-2.0184999E-03       7.8125000E+00
2.1413281E+00        -1.1200000E-05
-2.2857001E-03       7.8186078E+00
2.1417861E+00        -8.0999998E-06
-1.9697999E-03       7.8247261E+00
2.1422451E+00        -5.0000003E-06
-1.1360999E-03       7.8308530E+00
2.1427040E+00        1.7000000E-06
-1.2780000E-04       7.8369908E+00
2.1431630E+00        1.1900000E-05
6.2870001E-04        7.8431368E+00
2.1436231E+00        2.0500000E-05
9.2119997E-04        7.8492942E+00
2.1440821E+00        1.9100000E-05
8.7169994E-04        7.8554602E+00
2.1445420E+00        4.0000000E-06
7.9339999E-04        7.8616352E+00
2.1450019E+00        -2.1700000E-05
9.3460002E-04        7.8678212E+00
2.1454620E+00        -4.9800001E-05
1.3356000E-03        7.8740158E+00
2.1459229E+00        -7.0800001E-05
1.8796999E-03        7.8802199E+00
2.1463830E+00        -7.8899997E-05
2.4079999E-03        7.8864360E+00
2.1468439E+00        -7.3199997E-05
2.8066998E-03        7.8926601E+00
2.1473050E+00        -5.5799999E-05
3.0217001E-03        7.8988938E+00
2.1477661E+00        -3.3100001E-05
3.0481999E-03        7.9051380E+00
2.1482279E+00        -1.1699999E-05
2.9219999E-03        7.9113922E+00
2.1486890E+00        2.6000000E-06
2.6578999E-03        7.9176559E+00
2.1491511E+00        6.3999996E-06
2.1755998E-03        7.9239302E+00
2.1496129E+00        2.6000000E-06
1.3830999E-03        7.9302139E+00
2.1500750E+00        -6.0000002E-06
3.4449997E-04        7.9365082E+00
2.1505380E+00        -1.3399999E-05
-6.4470002E-04       7.9428120E+00
2.1510000E+00        -1.9300000E-05
-1.1947000E-03       7.9491258E+00
2.1514630E+00        -2.3600000E-05
-1.0998000E-03       7.9554501E+00
2.1519260E+00        -2.6000000E-05
-4.6849999E-04       7.9617829E+00
2.1523890E+00        -2.3399998E-05
3.5049999E-04        7.9681282E+00
2.1528530E+00        -1.4299999E-05
9.5679995E-04        7.9744873E+00
2.1533160E+00        0.0E+00
1.0289999E-03        7.9808459E+00
2.1537800E+00        1.2600000E-05
4.2269999E-04        7.9872198E+00
2.1542439E+00        2.0999998E-05
-6.4829999E-04       7.9936051E+00
2.1547079E+00        2.7399998E-05
-1.5852000E-03       8.0000000E+00
2.1551721E+00        3.5999998E-05
-1.8093999E-03       8.0064049E+00
2.1556370E+00        4.8600003E-05
-1.2944000E-03       8.0128202E+00
2.1561019E+00        6.0299997E-05
-6.4280001E-04       8.0192461E+00
2.1565671E+00        6.2899999E-05
-5.4570002E-04       8.0256824E+00
2.1570320E+00        5.6500001E-05
-1.1383999E-03       8.0321283E+00
2.1574969E+00        4.6499998E-05
-1.8940000E-03       8.0385857E+00
2.1579630E+00        4.1499999E-05
-2.0947000E-03       8.0450525E+00
2.1584289E+00        4.2899999E-05
-1.4092999E-03       8.0515299E+00
2.1588950E+00        4.6699999E-05
-6.6999994E-05       8.0580177E+00
2.1593609E+00        4.5799999E-05
1.3834999E-03        8.0645161E+00
2.1598270E+00        3.8399998E-05
2.3898999E-03        8.0710249E+00
2.1602941E+00        2.9800000E-05
2.6335998E-03        8.0775442E+00
2.1607611E+00        2.6199999E-05
2.1907999E-03        8.0840740E+00
2.1612270E+00        3.1899999E-05
1.4914999E-03        8.0906153E+00
2.1616950E+00        4.4100001E-05
1.0061000E-03        8.0971661E+00
2.1621621E+00        5.8199999E-05
9.2770002E-04        8.1037273E+00
2.1626301E+00        7.1499999E-05
1.0564000E-03        8.1103001E+00
2.1630981E+00        8.4199994E-05
1.0266000E-03        8.1168833E+00
2.1635661E+00        9.7799995E-05
6.0909998E-04        8.1234770E+00
2.1640339E+00        1.1320000E-04
-1.3570000E-04       8.1300812E+00
2.1645019E+00        1.2729999E-04
-9.4489998E-04       8.1366968E+00
2.1649711E+00        1.3589999E-04
-1.5695000E-03       8.1433229E+00
2.1654401E+00        1.3829999E-04
-1.8975999E-03       8.1499596E+00
2.1659091E+00        1.3779999E-04
-1.9755000E-03       8.1566067E+00
2.1663780E+00        1.3879999E-04
-1.9226000E-03       8.1632652E+00
2.1668470E+00        1.4189999E-04
-1.7511999E-03       8.1699343E+00
2.1673169E+00        1.4140000E-04
-1.3149000E-03       8.1766148E+00
2.1677871E+00        1.3229999E-04
-5.1089999E-04       8.1833057E+00
2.1682570E+00        1.1040000E-04
4.7709999E-04        8.1900082E+00
2.1687269E+00        7.8899997E-05
1.2100000E-03        8.1967211E+00
2.1691971E+00        4.7699999E-05
1.3335000E-03        8.2034454E+00
2.1696680E+00        3.1200001E-05
8.5589994E-04        8.2101803E+00
2.1701391E+00        3.6699999E-05
1.0630000E-04        8.2169266E+00
2.1706100E+00        6.1699997E-05
-5.4599997E-04       8.2236843E+00
2.1710811E+00        9.3700000E-05
-9.0029999E-04       8.2304525E+00
2.1715529E+00        1.1800000E-04
-9.1030000E-04       8.2372322E+00
2.1720240E+00        1.2729999E-04
-5.9059996E-04       8.2440233E+00
2.1724961E+00        1.2470000E-04
-7.0299997E-05       8.2508249E+00
2.1729679E+00        1.1850000E-04
3.6949999E-04        8.2576380E+00
2.1734400E+00        1.1470000E-04
4.2890001E-04        8.2644625E+00
2.1739130E+00        1.1210000E-04
3.9300001E-05        8.2712984E+00
2.1743860E+00        1.0400000E-04
-5.4929999E-04       8.2781458E+00
2.1748590E+00        8.4899999E-05
-9.7820000E-04       8.2850046E+00
2.1753321E+00        5.2399999E-05
-1.0899999E-03       8.2918739E+00
2.1758051E+00        1.4499999E-05
-1.0315999E-03       8.2987556E+00
2.1762791E+00        -1.8799999E-05
-1.0578999E-03       8.3056479E+00
2.1767521E+00        -3.4099998E-05
-1.2701000E-03       8.3125505E+00
2.1772261E+00        -2.2900000E-05
-1.5212999E-03       8.3194675E+00
2.1777000E+00        1.1699999E-05
-1.5531001E-03       8.3263950E+00
2.1781750E+00        5.8400001E-05
-1.1914000E-03       8.3333330E+00
2.1786489E+00        1.0090000E-04
-4.9090001E-04       8.3402834E+00
2.1791241E+00        1.2710001E-04
2.6989999E-04        8.3472452E+00
2.1795990E+00        1.3039999E-04
7.6769997E-04        8.3542175E+00
2.1800740E+00        1.1180000E-04
8.7069999E-04        8.3612041E+00
2.1805489E+00        7.6999997E-05
7.5269997E-04        8.3682013E+00
2.1810250E+00        3.4599998E-05
7.5170002E-04        8.3752098E+00
2.1815009E+00        -5.6999997E-06
1.0657000E-03        8.3822298E+00
2.1819770E+00        -3.4799999E-05
1.5757000E-03        8.3892622E+00
2.1824529E+00        -5.0099999E-05
1.9576000E-03        8.3963060E+00
2.1829300E+00        -5.2200001E-05
1.9981998E-03        8.4033613E+00
2.1834061E+00        -4.1200001E-05
